,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
85,572859.0,1102.0,190.0,1126.02,747.16,1139.96,1377.82,1056.22,1346.22,1034.13,1092.95,1257.97,845.66
86,580901.0,3655.0,9.0,3666.81,3656.79,3659.11,3643.16,3669.13,3645.79,3642.5,3660.6,3662.02,3647.36
87,591394.0,3662.0,10.0,3634.67,3672.0,3660.22,3671.21,3662.14,3662.25,3663.89,3664.81,3660.56,3667.57
88,600516.0,3673.0,4.0,3677.17,3671.35,3677.93,3675.9,3674.6,3666.54,3678.19,3673.84,3671.86,3667.15
89,606516.0,3677.0,6.0,3678.57,3679.99,3679.38,3674.18,3680.51,3665.25,3669.61,3679.3,3678.7,3687.81
90,612030.0,3672.0,6.0,3678.18,3675.89,3669.55,3677.1,3669.11,3674.78,3676.74,3674.85,3670.07,3656.72
91,618030.0,3674.0,5.0,3677.58,3675.42,3676.08,3678.9,3664.79,3675.88,3677.25,3663.54,3675.6,3676.68
92,623319.0,3671.0,6.0,3662.41,3668.78,3672.04,3671.29,3677.0,3671.93,3680.65,3676.73,3671.13,3661.79
93,628628.0,3672.0,6.0,3666.69,3681.52,3668.17,3665.52,3670.04,3668.63,3669.47,3677.08,3683.34,3668.68
94,633976.0,3669.0,5.0,3674.96,3671.76,3677.13,3663.77,3663.18,3664.66,3666.82,3666.21,3667.67,3673.47
95,639323.0,3663.0,8.0,3648.67,3661.41,3664.56,3662.68,3671.48,3670.57,3669.41,3648.14,3665.92,3668.14
96,645323.0,3667.0,12.0,3676.58,3679.68,3667.85,3655.29,3668.59,3661.82,3675.43,3664.09,3640.78,3680.81
97,650868.0,3675.0,6.0,3671.02,3687.78,3681.42,3674.45,3671.87,3674.53,3674.65,3661.91,3672.91,3676.09
98,656463.0,3412.0,777.0,3672.37,3681.95,3671.85,3672.76,3680.31,3667.38,3677.18,3667.33,3643.08,1082.02
99,665084.0,3412.0,779.0,3674.91,3671.29,3672.1,3658.13,3671.25,3673.01,1074.29,3674.0,3684.4,3663.96
100,674517.0,2034.0,1034.0,1066.4,2953.67,1472.03,3733.22,1070.52,1396.73,2458.59,1075.14,3724.64,1392.72
101,679925.0,1639.0,766.0,1091.59,3653.54,1460.07,1394.18,1064.0,1059.04,1393.16,1106.95,2122.83,2047.82
102,687911.0,2203.0,1145.0,1393.57,3668.43,1096.47,1065.26,2839.14,1393.95,2453.32,3718.86,3678.21,723.95
103,697851.0,3713.0,22.0,3733.61,3691.74,3736.65,3723.92,3727.67,3727.62,3689.36,3684.88,3680.81,3732.58
104,703733.0,3703.0,19.0,3680.34,3693.82,3722.54,3707.18,3692.18,3713.09,3715.49,3706.93,3665.63,3732.06
105,709241.0,3716.0,24.0,3743.47,3671.57,3716.29,3721.79,3744.14,3722.85,3720.89,3675.85,3707.98,3736.12
106,715241.0,3717.0,11.0,3724.67,3711.81,3736.97,3700.46,3712.42,3728.26,3708.26,3722.23,3725.72,3702.81
107,720368.0,3704.0,22.0,3681.43,3700.99,3683.62,3739.32,3726.81,3711.63,3690.17,3677.47,3690.55,3733.32
108,725387.0,3710.0,19.0,3739.0,3713.07,3723.22,3700.68,3689.56,3732.66,3702.56,3680.69,3690.51,3723.16
109,734719.0,3686.0,8.0,3682.97,3693.22,3685.62,3669.75,3692.5,3687.61,3692.8,3672.17,3689.23,3692.63
110,741871.0,2848.0,1181.0,1049.53,3682.95,3686.34,1060.28,3683.65,1058.35,3226.26,3676.79,3681.29,3675.79
111,750632.0,3492.0,560.0,3683.36,3672.37,3688.25,3677.43,3683.53,3681.14,3671.01,3684.29,3670.32,1811.32
112,760653.0,3464.0,674.0,3692.36,3689.51,3679.92,3685.28,3687.89,3697.47,3701.24,3683.7,1442.34,3679.65
113,765830.0,3692.0,9.0,3689.17,3694.81,3690.27,3678.27,3682.83,3693.3,3703.61,3683.43,3707.49,3701.8
114,771633.0,3691.0,7.0,3689.22,3684.3,3698.04,3696.87,3688.93,3685.84,3681.99,3698.37,3687.29,3703.03
115,776980.0,3712.0,16.0,3715.83,3700.28,3728.55,3708.06,3698.34,3730.61,3730.18,3711.82,3676.66,3721.46
116,782253.0,3711.0,12.0,3732.74,3700.35,3709.45,3725.69,3697.76,3701.11,3705.33,3700.17,3714.25,3725.65
117,787282.0,3715.0,13.0,3713.65,3732.16,3721.05,3732.96,3695.46,3707.73,3710.42,3705.9,3698.49,3732.52
118,792320.0,3716.0,10.0,3707.53,3705.45,3727.8,3720.41,3698.33,3727.5,3707.04,3729.1,3720.4,3718.47
119,801628.0,3722.0,20.0,3725.68,3720.87,3729.61,3730.47,3692.45,3717.83,3737.89,3680.19,3734.55,3748.32
120,806636.0,3743.0,11.0,3757.44,3742.56,3735.48,3740.71,3735.81,3757.18,3751.91,3747.67,3742.75,3717.67
121,812636.0,3483.0,799.0,3742.23,3741.17,3744.11,3753.08,3740.97,3757.72,3760.32,1087.04,3741.56,3765.77
122,817834.0,3756.0,9.0,3769.52,3752.73,3739.73,3749.83,3754.12,3765.35,3754.89,3760.44,3750.84,3766.12
123,823248.0,2869.0,1107.0,3749.57,3751.02,2233.44,3750.75,3751.35,1435.41,3758.44,1088.57,3719.26,1451.55
124,828293.0,2677.0,1320.0,3760.42,3767.42,1093.03,3754.66,3743.63,1061.85,1073.55,3759.55,3740.91,1015.4
125,837347.0,2421.0,1346.0,1074.26,1061.68,1087.49,1072.56,3765.14,3760.03,1076.15,3773.99,3780.35,3756.62
126,845506.0,3747.0,13.0,3734.61,3745.84,3749.98,3761.83,3738.51,3746.36,3752.77,3758.3,3762.2,3718.0
127,856046.0,3754.0,11.0,3752.47,3762.21,3730.26,3766.7,3748.59,3759.51,3743.47,3748.68,3764.15,3765.73
128,861167.0,3749.0,16.0,3751.37,3742.78,3734.78,3769.45,3750.31,3756.1,3754.45,3715.19,3771.74,3741.44
129,866759.0,2197.0,1285.0,3757.78,3768.56,1065.87,1483.69,1079.22,1106.32,3773.17,1072.74,3756.95,1100.99
130,873205.0,2203.0,1529.0,3732.72,3733.54,3725.27,408.67,720.14,3723.85,748.43,3730.82,742.95,761.11
131,879171.0,3659.0,9.0,3663.93,3651.65,3650.94,3644.38,3661.69,3677.05,3664.0,3658.73,3652.53,3663.17
132,884294.0,3666.0,6.0,3660.96,3671.67,3664.18,3660.89,3667.83,3668.69,3661.61,3672.93,3654.95,3671.38
133,890294.0,3711.0,5.0,3714.81,3710.55,3710.8,3715.57,3697.34,3717.79,3710.43,3709.26,3713.31,3712.15
134,895312.0,3714.0,5.0,3703.32,3720.99,3716.88,3718.39,3714.69,3711.8,3719.49,3717.06,3707.84,3714.47
135,901312.0,3721.0,7.0,3725.44,3723.11,3718.84,3723.93,3719.03,3709.0,3716.47,3722.33,3716.18,3735.68
136,907312.0,3724.0,5.0,3711.42,3723.14,3724.65,3725.4,3724.1,3727.61,3728.31,3722.28,3721.2,3727.08
137,913312.0,3716.0,5.0,3716.47,3719.84,3713.42,3718.14,3723.49,3716.31,3714.29,3709.38,3707.47,3721.88
138,918457.0,3731.0,8.0,3736.76,3737.66,3728.41,3730.06,3724.15,3736.14,3738.48,3737.93,3712.48,3729.8
139,923945.0,3735.0,10.0,3733.6,3718.91,3743.85,3720.75,3732.29,3724.78,3744.71,3733.98,3750.62,3742.84
140,929294.0,3740.0,7.0,3756.67,3739.34,3736.15,3737.18,3738.15,3741.44,3730.35,3738.05,3736.3,3748.37
141,934589.0,3733.0,24.0,3732.37,3725.96,3735.75,3663.82,3745.85,3741.68,3732.74,3744.08,3745.79,3757.13
142,940130.0,3307.0,874.0,3750.68,1609.7,3755.91,3742.16,1509.21,3754.65,3745.15,3731.03,3742.35,3732.84
143,945538.0,3741.0,8.0,3738.7,3741.65,3734.65,3747.71,3744.73,3760.57,3732.25,3731.71,3742.88,3735.23
144,951271.0,3521.0,669.0,3736.88,3730.64,3748.2,3756.15,3727.24,3754.3,3772.27,1512.97,3731.87,3739.22
145,956740.0,3741.0,12.0,3739.94,3771.76,3734.07,3725.6,3740.6,3738.02,3731.75,3751.96,3737.82,3736.55
146,961760.0,3745.0,10.0,3752.74,3738.4,3729.73,3738.18,3756.6,3727.36,3750.92,3751.25,3749.02,3751.11
147,967164.0,3525.0,669.0,3736.87,3749.82,3761.08,3742.31,3744.66,3750.74,3750.84,1518.78,3751.67,3743.73
148,973164.0,3747.0,10.0,3759.13,3753.33,3759.41,3731.72,3745.74,3746.34,3730.7,3752.34,3753.63,3734.19
149,978294.0,3521.0,660.0,3738.73,1541.71,3733.98,3744.16,3740.0,3751.49,3735.29,3745.7,3745.9,3737.96
150,989185.0,3735.0,31.0,3737.57,3732.57,3757.39,3645.94,3737.0,3756.62,3755.94,3743.72,3734.89,3745.64
151,995185.0,3511.0,640.0,3721.63,3733.12,3649.6,3705.3,1591.29,3739.34,3736.6,3728.96,3733.24,3768.09
152,1000647.0,3732.0,11.0,3743.19,3751.88,3722.75,3746.13,3716.88,3733.61,3724.01,3733.29,3727.51,3723.13
